time,total_energy,kinetic_energy,potential_energy,COM_vx,COM_vy,COM_vz
4.999999999999938,119728.07576950362,3098.0593839133535,116630.01638559026,0.0010576517707591275,-0.0005500863634146035,0.0007072638586364774
9.999999999999831,115264.44611491871,1776.2756503763262,113488.17046454239,0.004219319229748973,0.0013031423939743104,0.0018258055101190703
14.999999999999725,114491.43458948875,1599.5161951958266,112891.91839429292,0.004989789542750946,0.0003632907511174393,-0.0017487158128579666
20.000000000000327,114184.24065811186,1586.516841586079,112597.72381652577,-0.003826186296119579,-0.001961594252563389,0.0007625736103519173
25.00000000000111,114049.37172790736,1601.1660827846881,112448.20564512267,-0.0030209359483344953,0.0024895974621333503,-0.001135105764717081
30.00000000000189,113911.05863828071,1584.9728097191282,112326.08582856158,-0.0021293133632350613,0.004013173469167241,0.0015659697957125236
35.000000000001606,113812.7597919651,1588.0076693191993,112224.7521226459,0.002030456561172107,0.0007812645054710828,0.003926778430853409
40.00000000000061,113708.22271273396,1577.995665719673,112130.22704701428,0.0026957995730458764,0.010176481361573744,-0.003787712907838047
44.999999999999616,113670.25958160154,1611.8722048911345,112058.38737671041,0.003013930627065754,-0.0018917116304207643,-0.004125323190282172
49.99999999999862,112893.85531363342,1695.718519633702,111198.13679399971,-0.006253228578778589,0.0029308543465704083,0.0016495434154160768
54.99999999999763,110713.69003900813,1713.5860086176685,109000.10403039046,-0.004932552795808719,0.002049697564263577,-0.0013041271489857786
59.99999999999663,107302.24441585224,1768.1957244356504,105534.0486914166,0.00011258966426594287,-0.002203591526309757,0.0018353103249412735
64.99999999999635,101992.56337255436,1999.1200499199006,99993.44332263446,7.190450164475463e-05,1.5009206327469736e-05,0.0006030843220899344
69.9999999999989,97187.29282453874,1704.5795089615935,95482.71331557714,0.003665410484644075,0.001438946260126643,0.004616976802813861
75.00000000000146,95794.80399229965,1601.2888291401753,94193.51516315948,-0.00017653955545378336,-0.0011237694180295022,-0.0083205645935081
80.00000000000402,95623.89846940772,1596.072558774577,94027.82591063314,-0.0023922579408418615,-0.0045856547227762735,-0.0052053620867054725
85.00000000000658,95466.64263243155,1599.9442911446436,93866.69834128692,-0.00022289996191879108,-0.0012665697106299851,-0.002405717645005727
90.00000000000914,95348.65713993068,1592.1871428874783,93756.46999704321,0.0018983927698946429,0.0026579249892343957,-0.0009025031780626486
95.0000000000117,95344.62367792311,1602.8685907951385,93741.75508712797,-0.0002215698240128421,-0.002043020047009461,0.0016338835973241177
100.00000000001425,95237.89307189896,1595.9488629154012,93641.94420898355,-0.001166144685282229,0.003354692436030632,0.0011753497151213044
