time,total_energy,kinetic_energy,potential_energy,COM_vx,COM_vy,COM_vz
4.999999999999938,12298.377564660743,2566.010946474638,9732.366618186104,0.00024337355940651006,0.00021280053431811378,0.0009274154683216043
9.999999999999831,10600.285385671292,2416.538559640957,8183.746826030335,0.0030788229787280723,0.0008713297403089536,1.3641846742075273e-05
14.999999999999725,9917.432896854147,2400.3075762602757,7517.125320593871,0.003532578070110233,-0.00032761143215152133,-0.0007404502348234532
20.000000000000327,9611.363391536144,2378.6145289483543,7232.74886258779,-0.0024894646473886924,-0.001604344475259969,0.0008361377000142338
25.00000000000111,9361.318911344973,2397.725969877648,6963.5929414673255,0.0007170805562665697,-3.14333434766401e-05,0.0014414449023884412
30.00000000000189,9210.743672756556,2390.027814775038,6820.715857981519,-0.0014916642224791204,0.0023992266574349164,0.0035596568767378234
35.000000000001606,9135.594217747537,2392.670361416496,6742.923856331041,0.0031623842211440517,0.0027449366314819487,0.002550804500806125
40.00000000000061,9082.938943595158,2381.8426920972975,6701.09625149786,-0.000632514247611738,0.004130361106650115,-0.000539067739513087
44.999999999999616,8980.94025597318,2391.405632736721,6589.534623236459,0.004740855438827075,-0.0019745434296375344,-0.003802255240402038
49.99999999999862,8910.193386502311,2370.360842962837,6539.8325435394745,-0.003607202469173098,0.0022620245295080854,-0.00017679518223750047
54.99999999999763,8933.920240122598,2397.6501536364394,6536.270086486158,-0.003366458204569141,0.001640201606242762,-0.0011177633238609647
59.99999999999663,8863.40900341185,2399.4521825063207,6463.956820905531,0.0021246085214755932,-0.002382830212369004,0.0011586378721771906
64.99999999999635,8840.819809014347,2401.0740519322585,6439.745757082088,0.0014934306384331028,0.0013122259991313935,0.0013367618526591298
69.9999999999989,8746.26800380616,2368.007246847432,6378.260756958729,0.0007687584740815041,-0.00037084782871618313,0.001661968869281973
75.00000000000146,8717.454381238806,2381.0085849772477,6336.445796261558,-0.0013232792782332612,-0.0007875794705059707,-0.004436037943499362
80.00000000000402,8713.510479323539,2363.291305738932,6350.219173584606,-0.0011549258109456264,-0.003202535874405572,-0.0058925592868267
85.00000000000658,8755.857154721734,2396.544925843128,6359.312228878606,-0.000997539543320969,-0.0013504834917731515,-0.001295033285396098
90.00000000000914,8698.75708317961,2369.40779165673,6329.34929152288,0.0010450225938154973,0.0022345977346026696,-0.0015110577300768118
95.0000000000117,8726.144727267365,2411.559836152565,6314.5848911148005,0.0006794912806796079,0.0007604691691593319,0.0018322647284327892
100.00000000001425,8643.938308297691,2374.705807496052,6269.23250080164,0.0007570345232882182,0.0011673356227276381,0.0014181733673125994
105.00000000001681,8685.2719815197,2378.99315883386,6306.278822685839,0.0014323937294794318,0.001759973102690503,-0.00589667744475819
110.00000000001937,8688.8480290027,2375.1067385028127,6313.741290499887,0.0017620372881279093,-0.00531978105058438,0.0010895802013039591
115.00000000002193,8688.914814053664,2370.255274515004,6318.659539538659,0.002901459042083114,-0.001908193737507512,0.0008041995773699496
120.00000000002449,8715.676673984846,2375.384739982854,6340.291934001993,0.0005586462310194261,-0.0009890510641499723,0.00040224091821033844
125.00000000002704,8676.56921195015,2380.66103840792,6295.90817354223,0.0005325269509204777,0.00037448212794010446,0.00040260117507747643
130.00000000002674,8719.006937686954,2376.6643223817023,6342.3426153052515,-0.0005080094500161219,0.00166380996284001,0.006736463984551921
135.0000000000222,8744.869259644787,2403.2760024922827,6341.5932571525045,0.001960272309149488,0.0008084619068214331,0.0002481751299406272
140.00000000001765,8649.51600057994,2373.208868074075,6276.307132505866,0.0026924325901358185,0.00199613440647353,0.0017481791240549782
145.0000000000131,8675.332148896803,2372.7251466188895,6302.607002277913,0.0010025420086317426,-0.004033436599884728,-0.0008616011882713467
150.00000000000855,8690.733238556193,2370.6886079265864,6320.044630629607,5.4389169360200774e-05,0.0021737177814896715,-0.002806175098800002
155.000000000004,8724.164589437562,2373.7046956147537,6350.459893822808,-0.0015509143538183232,-0.0010483057209794077,-0.00483143902235286
159.99999999999946,8696.201203401075,2372.354813563729,6323.846389837347,0.0016472322134480093,0.0018540552220414636,-0.0014222135833404672
164.9999999999949,8659.043900542605,2380.898809985588,6278.145090557017,0.0028745255002803776,-0.0003633874081375027,0.0003524692505531572
169.99999999999037,8701.455371764414,2392.9713044843143,6308.4840672801,-0.00039757980715524516,-0.0004116468653060522,-0.0029941705921078645
174.99999999998582,8674.756677042018,2388.7272122327117,6286.029464809306,-0.0012605441413506434,-0.004433556063892966,0.0008515463453568196
179.99999999998127,8711.868178233572,2373.6188259845053,6338.249352249066,0.0009577317990868564,0.0009372503520410499,-0.0033565307874499494
184.99999999997672,8724.721846122522,2418.93957437872,6305.782271743802,-0.0014110839506999173,0.00368286293993832,0.00330758257365572
189.99999999997218,8660.659600980573,2352.2563825852194,6308.403218395353,-0.001581862148740148,-0.0035798995180069313,0.004419660913283016
194.99999999996763,8673.392457266214,2404.073759568692,6269.318697697523,0.000735379446312323,-0.0008796172166728737,-0.0009379853801540162
199.99999999996308,8706.84429218608,2414.326415771054,6292.517876415026,0.0035103081263678044,0.0008860760135399097,-0.0018104913884297844
204.99999999995853,8664.291435157375,2368.2025125364994,6296.088922620875,0.0004907514818493227,-0.00026671821550699505,-0.0017124621436838269
209.99999999995399,8677.100652122232,2383.093229282347,6294.007422839884,-0.002796544681130787,-0.002362419603915538,-0.002414010756284643
214.99999999994944,8648.684583521455,2392.3529624972443,6256.331621024211,0.0021784419153430957,-0.0027940812933648397,0.005269197277301073
219.9999999999449,8663.199900109323,2380.62371430595,6282.576185803373,0.002322760087932991,-0.004356674632829447,0.001257298520720138
224.99999999994034,8667.025012922239,2374.668201355239,6292.356811567,-0.0014783041787797273,0.0028216183235900737,-0.002256464346634698
229.9999999999358,8660.76076410112,2400.939593756273,6259.821170344847,-0.0012521796867387529,-0.0017457866217176505,-0.00040962718960462283
234.99999999993125,8614.10028041709,2368.8865520288014,6245.213728388288,0.0005200785364934713,-0.0012401961725367389,0.0016562063698949382
239.9999999999267,8604.6184922872,2363.274242818344,6241.344249468855,0.0003507417441881269,-0.0003025104733675384,0.0019866441584904305
244.99999999992215,8655.485677270583,2384.103372931549,6271.382304339033,0.001019817498725498,0.0025223478929521374,0.004997633656058626
249.9999999999176,8645.486822346178,2362.3202936881185,6283.166528658059,0.006245298508127327,0.0030432674648746653,0.0038667622566926213
