time,total_energy,kinetic_energy,potential_energy,COM_vx,COM_vy,COM_vz
4.999999999999938,13534.827238487967,4681.318711454499,8853.508527033468,-0.000954241751024868,0.003015813092949359,0.0009957808818245465
9.999999999999831,13532.496370548612,4709.579134503201,8822.91723604541,0.0002950578509430809,0.004843712149914881,0.004448657770426025
14.999999999999725,13521.290490579471,4692.652533612865,8828.637956966606,-0.0025798279541645675,0.005107858303077984,0.000663871569053243
20.000000000000327,13535.68810758922,4648.09349555742,8887.5946120318,-0.001099192859137597,-0.00044045675603593485,-0.001938743382338573
25.00000000000111,13531.126339727212,4681.1211982990935,8850.005141428119,0.003635784979471658,0.006272217981685909,0.007973780158507558
30.00000000000189,13403.942473451332,4672.172662319065,8731.769811132268,0.0005886531636940716,-0.0003149322377170818,-0.0021413969009056893
35.000000000001606,13377.62471365408,4694.08472531655,8683.53998833753,-0.005017879688816624,0.0006744712682382459,0.0005485521610902099
40.00000000000061,13383.518283487518,4702.817392812074,8680.700890675444,-0.006185211899149679,0.0036404018061758406,-0.006611249700339159
44.999999999999616,13379.75671793313,4699.617515860711,8680.13920207242,0.0034687070728522617,-0.001989310532061357,-0.0033998376461346035
49.99999999999862,13246.876763493528,4657.974187221086,8588.902576272441,0.0033378709180319284,0.008803592927559693,0.003941281354178672
54.99999999999763,13293.454852926008,4735.006660128129,8558.44819279788,-0.0007630746847706189,0.0016077423838749424,-0.0013140692307756642
59.99999999999663,13184.758343409854,4651.613948888656,8533.144394521198,0.0009718827729316402,-0.0013390363646656582,-0.003416216020516049
64.99999999999635,13228.032013564782,4693.057656149056,8534.974357415726,0.0032932151111834318,0.0035881384388003245,0.001240745535005887
69.9999999999989,13116.774349701029,4669.579051082547,8447.19529861848,-0.0006259470722596386,-0.0023474182358545407,-0.0014658139552903454
75.00000000000146,13149.278600108684,4657.397483545696,8491.881116562989,0.0005898714283172106,-0.002106627490209678,-0.006071421641979401
80.00000000000402,13180.99690255003,4699.839352084653,8481.157550465377,0.004265076061861817,0.0060427993276772046,0.0090792377059275
85.00000000000658,13144.752845188612,4653.850581779279,8490.902263409333,0.009391152752916056,0.000953496385484891,-0.005210061658884314
90.00000000000914,13179.70438170476,4696.171759859485,8483.532621845276,0.0014483310342944572,-0.004441048716119077,0.00440794844754016
95.0000000000117,13255.960170111099,4714.179759211366,8541.780410899733,0.004291971862532552,0.0022626317366380416,-0.0011523913585537646
100.00000000001425,13194.870454829268,4710.943403214592,8483.927051614675,-0.0024528413135912934,-0.005289613263440425,-0.0022849090839065804
105.00000000001681,13220.370087059058,4739.7163817279725,8480.653705331086,-0.0020088658531590043,0.00304625279767771,-0.0005688223443491272
110.00000000001937,13242.229114743857,4756.408367431583,8485.820747312275,-0.00023175323195255814,0.003918031634903848,0.004215945291538081
115.00000000002193,13123.084100781209,4675.147529608191,8447.936571173017,-0.0015441758816080783,0.00043154863899716185,-0.004574394206434877
120.00000000002449,13196.589232896089,4724.932687287437,8471.656545608652,-0.0010025932250251523,0.002198942128325179,-0.005178745581744238
125.00000000002704,13206.79976140393,4738.108073527754,8468.691687876177,-0.002923401271486356,0.005558542363006916,-0.0036412766862546023
130.00000000002674,13128.261076700068,4712.689864960072,8415.571211739996,0.0010003381792905166,-0.0012500092149430658,0.002313892205309455
135.0000000000222,13151.34175898703,4689.61462824942,8461.72713073761,0.000841286417203718,-0.0067064284261634044,-0.0005411285179563511
140.00000000001765,13110.479330365146,4684.3982084219915,8426.081121943154,0.003890143916568151,-0.003035192036281305,0.002764937595568984
145.0000000000131,13182.424483289089,4698.193584848734,8484.230898440355,0.003915960142508334,0.006544705844577714,0.0017175446818538567
150.00000000000855,13082.83044194337,4657.984958619913,8424.845483323457,-0.0011558917845812477,0.001956542522445071,-0.003734014623614903
155.000000000004,13052.984534821628,4645.914751786163,8407.069783035466,-0.006321522046326121,0.004504315502430753,0.006698607238624411
159.99999999999946,13192.730504154784,4731.247003126766,8461.483501028019,-0.001517569563550287,-0.0022709384938279908,-0.008429060702577337
164.9999999999949,13086.35107173058,4688.994086931598,8397.356984798982,0.001674257741727897,0.0011178014028160874,-0.0020266508406996454
169.99999999999037,13291.593703845192,4764.09198090088,8527.501722944311,-0.0018106683880128043,7.534092731150212e-05,0.0009256125697292488
174.99999999998582,13107.369552886603,4657.40278309776,8449.966769788844,0.007138672906657554,-0.0023201047230984075,-0.002425759279524241
179.99999999998127,13122.765904451304,4668.579476696967,8454.186427754337,0.00369184091170227,-0.0021550196530531448,0.0005023430994793726
184.99999999997672,13051.583115925492,4697.837723092969,8353.745392832523,-0.0020618527899106537,0.004825046639386295,1.5344971905677324e-05
189.99999999997218,13083.98495544162,4679.822575660181,8404.162379781439,0.005864467088383421,-0.0003479045143111479,-0.0002807649378199766
194.99999999996763,13151.639630645375,4739.773021999146,8411.866608646229,-0.0013931127553629644,0.0030639699730836195,-0.0008163583368675449
199.99999999996308,13212.08394955409,4762.601798429129,8449.482151124961,0.0015010859247967328,0.001006908378399479,-0.0013850169765023275
204.99999999995853,13062.5076338006,4687.856545898585,8374.651087902015,0.0028857448555757934,-0.0026650103178105897,0.0003526995490923123
209.99999999995399,13164.603417895514,4725.629809522291,8438.973608373224,0.0025358167104248567,0.004993240637111595,-0.0016655162982135217
214.99999999994944,13088.750324651115,4658.912863399908,8429.837461251207,-0.0009665475265409411,-0.004134115827664698,0.001996057512305221
219.9999999999449,13186.968859508062,4729.8856329155915,8457.083226592471,0.0004422863013040491,-0.0034104563559207786,0.001277903029490683
